-0.0018062
0.00035776
0.015952
-1.9514
-0.91917
0.00051817
0.83822
-0.0019345
-0.78782
-1.7669
0.00057474
-1.1527
-1.11
1.4436
-0.00059217
2.0662
1.0496
1.3487
0.088289
-0.00012528
-1.9573
-1.9135
-0.0038899
0.0012724
0.0024674
0.0050452
-1.337
-1.3439
0.00051069
0.0032424
