0.00036834
-7.2946e-05
-0.0032994
0.76296
2.9233
-0.00010565
3.4215
0.00039451
0.93561
4.7067
-0.00011719
3.5362
-0.96759
4.26
0.00012074
0.078593
4.214
-3.4091
-0.025202
2.5543e-05
-0.85372
1.9067
0.00079381
-0.00025946
-0.00050327
-0.0010302
5.0499
-3.245
-0.00010413
-0.00066149
